Source_File,ProbeNr,Time_Segment,Start_Time_UTC,End_Time_UTC,Duration_h,Al_wt_pct,IPA_wt_pct,PG_wt_pct,MG_wt_pct,Water_wt_pct,Property,Unit,N,Slope_per_h,Intercept,Slope_CI95_Low,Slope_CI95_High,Slope_p_value,Time_R2,Spearman_rho,Spearman_p_value,Fitted_Change
Kennfeld_v2 (14)_korrigiert.csv,4,4,2026-08-27 10:25:16.754,2026-08-27 10:55:16.784,0.5000083333333333,1.532703949875111,4.761356420134626,5.68003048135134,0.0,88.02590914863892,Sound velocity,m/s,16,0.9046363398341923,-3.597663050810205,0.8335916873308097,0.975680992337575,1.5221057391468998e-13,0.981575393677618,1.0,0.0,0.45232570855326143
Kennfeld_v2 (14)_korrigiert.csv,4,5,2026-08-27 11:46:52.912,2026-08-27 12:14:52.940,0.46667444444444445,2.273118873843853,6.174190087615208,7.056031469952372,0.0,84.49665956858857,Density,kg/m^3,15,-0.7274412047074874,0.5945251877936903,-0.8880895789784233,-0.5667928304365515,2.3208109619237463e-07,0.8804016131892989,-1.0,0.0,-0.3394782200728641
Kennfeld_v2 (14)_korrigiert.csv,4,5,2026-08-27 11:46:52.912,2026-08-27 12:14:52.940,0.46667444444444445,2.273118873843853,6.174190087615208,7.056031469952372,0.0,84.49665956858857,Sound velocity,m/s,15,2.342169402229008,-5.937468130532696,1.9669592086605343,2.717379595797482,5.0929211238708155e-09,0.9332862812319421,1.0,0.0,1.093030604579999
Kennfeld_v2 (14)_korrigiert.csv,4,6,2026-08-27 12:29:28.660,2026-08-27 12:51:28.682,0.36667277777777774,2.025492468134415,5.501593279258401,6.28736964078795,0.0,86.18554461181924,Density,kg/m^3,12,-0.2373312399422034,0.30986582503309223,-0.2619203614424306,-0.2127421184419762,1.0543233634100188e-09,0.9788358145793279,-1.0,0.0,-0.087022905003052
Kennfeld_v2 (14)_korrigiert.csv,4,6,2026-08-27 12:29:28.660,2026-08-27 12:51:28.682,0.36667277777777774,2.025492468134415,5.501593279258401,6.28736964078795,0.0,86.18554461181924,Sound velocity,m/s,12,0.6635113516347281,-3.408860402665826,0.6090205381623928,0.7180021651070634,1.0704484605484862e-10,0.9865969044537978,1.0,0.0,0.2432915503909936
Kennfeld_v2 (14)_korrigiert.csv,4,7,2026-08-27 13:06:01.091,2026-08-27 13:20:01.105,0.23333722222222222,1.8871158193043422,5.125737998043252,5.857832056948147,0.0,87.12931412570427,Density,kg/m^3,8,-0.18534457309188548,0.2136327848659898,-0.2039049809038581,-0.16678416527991285,3.089151046770937e-07,0.9900508181565602,-1.0,0.0,-0.04324778783922419
Kennfeld_v2 (14)_korrigiert.csv,4,7,2026-08-27 13:06:01.091,2026-08-27 13:20:01.105,0.23333722222222222,1.8871158193043422,5.125737998043252,5.857832056948147,0.0,87.12931412570427,Sound velocity,m/s,8,0.2841856195376635,-2.4703047120724384,0.25330812921260804,0.315063109862719,5.016763325763974e-07,0.9883080559078089,1.0,0.0,0.06631108305841969
Kennfeld_v2 (14)_korrigiert.csv,4,8,2026-08-27 13:35:26.034,2026-08-27 13:51:26.050,0.2666711111111111,1.8619638232572386,6.390248124255195,5.779757268303076,0.0,85.96803078418449,Density,kg/m^3,9,-24.177141347602454,5.211676712284506,-39.32073264741639,-9.033550047788518,0.006935768394248841,0.6706195428924987,-0.9333333333333332,0.00023589981215941651,-6.447345146655532
Kennfeld_v2 (14)_korrigiert.csv,4,8,2026-08-27 13:35:26.034,2026-08-27 13:51:26.050,0.2666711111111111,1.8619638232572386,6.390248124255195,5.779757268303076,0.0,85.96803078418449,Sound velocity,m/s,9,4.808325817694418,-4.342053877726089,3.2766466244541874,6.340005010934648,0.0001465135549625173,0.8872843011994633,1.0,0.0,1.282241588388812
Kennfeld_v2 (14)_korrigiert.csv,4,9,2026-08-27 14:08:15.893,2026-08-27 14:26:15.911,0.300005,1.857795727494952,6.375943245828463,5.766819003082157,0.22385481985333194,85.77558720374111,Density,kg/m^3,10,-0.2623858251550681,0.02864449915108203,-0.3017663418562058,-0.22300530845393038,3.198496523285947e-07,0.9672223197357723,-0.9999999999999999,6.64689742203186e-64,-0.07871705947564621
Kennfeld_v2 (14)_korrigiert.csv,4,9,2026-08-27 14:08:15.893,2026-08-27 14:26:15.911,0.300005,1.857795727494952,6.375943245828463,5.766819003082157,0.22385481985333194,85.77558720374111,Sound velocity,m/s,10,0.8991675477790406,-3.1141359200899084,0.8321253008807573,0.9662097946773239,1.2983100188174396e-09,0.9917059127456292,0.9999999999999999,6.64689742203186e-64,0.2697547601714511
Kennfeld_v2 (14)_korrigiert.csv,5,1,2026-08-28 10:11:02.995,2026-08-28 10:39:03.023,0.46667444444444445,1.810545683629491,3.6210913672589826,3.6210913672589826,0.0,90.94727158185255,Density,kg/m^3,15,-0.15426151437116034,1.259837377499275,-0.16622932259501969,-0.142293706147301,5.641935024484561e-13,0.9835115010341231,-1.0,0.0,-0.07198990651831993
Kennfeld_v2 (14)_korrigiert.csv,5,1,2026-08-28 10:11:02.995,2026-08-28 10:39:03.023,0.46667444444444445,1.810545683629491,3.6210913672589826,3.6210913672589826,0.0,90.94727158185255,Sound velocity,m/s,15,0.4155707657236933,-2.382544774108952,0.3611001718216711,0.47004135962571547,4.294721923175147e-10,0.9543310612024862,0.9678571428571429,3.5965355409315775e-09,0.19393625622145694
Kennfeld_v2 (14)_korrigiert.csv,5,2,2026-08-28 10:53:56.908,2026-08-28 14:07:43.149,3.2295113888888887,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,Density,kg/m^3,83,-0.12665062018362497,1.1357377855164392,-0.13612870177278252,-0.11717253859446741,9.045353113453951e-42,0.8971918905270667,-0.9320347592460434,1.8508034331293766e-37,-0.40901962029285777
Kennfeld_v2 (14)_korrigiert.csv,5,2,2026-08-28 10:53:56.908,2026-08-28 14:07:43.149,3.2295113888888887,1.8062289259990822,3.612457851998165,3.612457851998165,0.23842301630055268,90.73043235370405,Sound velocity,m/s,83,0.5379887624376795,-2.7574277947202868,0.5006086357198034,0.5753688891555555,3.9159697096430953e-44,0.9101037033060199,0.955480458419042,1.065875377055312e-44,1.7374408353867246
Kennfeld_v2 (14)_korrigiert.csv,100,1,2026-08-28 09:24:47.478,2026-08-28 09:32:47.486,0.13333555555555554,0.0,0.0,0.0,0.0,100.0,Density,kg/m^3,5,0.023933001117135432,0.03769733999995424,0.02303855791621473,0.024827444318056134,3.569757691705774e-06,0.9995864474945293,0.9999999999999999,1.4042654220543602e-24,0.003191120000064984
Kennfeld_v2 (14)_korrigiert.csv,100,1,2026-08-28 09:24:47.478,2026-08-28 09:32:47.486,0.13333555555555554,0.0,0.0,0.0,0.0,100.0,Sound velocity,m/s,5,-0.032037320601731395,-0.0027392591280658964,-0.06409203316306034,1.7391959597545803e-05,0.05006634047749787,0.7712887689488007,-0.8999999999999998,0.03738607346849874,-0.004271713940943301
