SeqNo,Date,UTC Time,Nr,ProbeNr,m_SL120,m_Wasser,m_IPA,m_PG,m_MG,m_vorher,m_nachher,Pumpe_pct,Rho_M,Rho_S,Rho_Sp,C_M,C_S,C_Sp,T_M,T_S,Per_M,Per_S,RunT_M,RunT_S,N,Stabil,SensOK,Gueltig,Source_File,Source_Path,Source_Row,Mass_Total_g,Al_wt_pct,IPA_wt_pct,PG_wt_pct,MG_wt_pct,Water_wt_pct,Composition_Sum_wt_pct,Measurement_Time_UTC,Elapsed_Time_h,Time_Delta_min,Time_Gap_Flag,Time_Segment,Segment_Elapsed_h,Evaluation_Reason,Evaluation_Usable,Rho_Sim_kg_m3,C_Sim_m_s,Simulation_Status,Rho_Error,Rho_Abs_Error,Rho_Rel_Error_pct,Rho_Abs_Rel_Error_pct,C_Error,C_Abs_Error,C_Rel_Error_pct,C_Abs_Rel_Error_pct,Rho_High_Deviation,C_High_Deviation
171,2026-08-27,08:29:42.512,5,4,90.51,909.45,0.0,0.0,0.0,0.0,0.0,100.0,1005.456,0.002075649,0.007507324,1540.919,0.01618988,0.07250977,22.72723,0.001707074,1497.839,0.0008585331,6.89633,4.366728e-05,100,1,1,1,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,172,999.96,1.8102724108964359,3.6205448217928717,3.6205448217928717,0.0,90.94863794551782,100.0,2026-08-27 08:29:42.512,0.13333555555555554,2.000033333333333,False,1,0.13333555555555554,,True,1006.2106078326271,1538.8671103803279,ok,0.7546078326271299,0.7546078326271299,0.07505130335162652,0.07505130335162652,-2.051889619672238,2.051889619672238,-0.13316012195788604,0.13316012195788604,False,False
172,2026-08-27,08:31:42.513,6,4,90.51,909.45,0.0,0.0,0.0,0.0,0.0,100.0,1005.463,0.00198125,0.008239746,1540.872,0.01796841,0.08105469,22.73334,0.001372374,1497.842,0.0006508324,6.896458,4.84009e-05,100,1,1,1,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,173,999.96,1.8102724108964359,3.6205448217928717,3.6205448217928717,0.0,90.94863794551782,100.0,2026-08-27 08:31:42.513,0.16666916666666667,2.0000166666666668,False,1,0.16666916666666667,,True,1006.2086947299167,1538.8783145371335,ok,0.7456947299167496,0.7456947299167496,0.07416431334785563,0.07416431334785563,-1.9936854628665515,1.9936854628665515,-0.12938683179826432,0.12938683179826432,False,False
173,2026-08-27,08:33:42.516,7,4,90.51,909.45,0.0,0.0,0.0,0.0,0.0,100.0,1005.47,0.001763186,0.006591797,1540.819,0.01639983,0.07788086,22.73572,0.0007430151,1497.844,0.0006217844,6.896601,4.400299e-05,100,1,1,1,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,174,999.96,1.8102724108964359,3.6205448217928717,3.6205448217928717,0.0,90.94863794551782,100.0,2026-08-27 08:33:42.516,0.2000033333333333,2.00005,False,1,0.2000033333333333,,True,1006.2079495278389,1538.8826780301597,ok,0.7379495278388504,0.7379495278388504,0.07339349039144384,0.07339349039144384,-1.9363219698402645,1.9363219698402645,-0.12566836012797508,0.12566836012797508,False,False
174,2026-08-27,08:35:42.518,8,4,90.51,909.45,0.0,0.0,0.0,0.0,0.0,100.0,1005.476,0.001288379,0.006164551,1540.781,0.01447927,0.07019043,22.73976,0.001534271,1497.846,0.0006425465,6.896703,3.907911e-05,100,1,1,1,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,175,999.96,1.8102724108964359,3.6205448217928717,3.6205448217928717,0.0,90.94863794551782,100.0,2026-08-27 08:35:42.518,0.23333722222222222,2.000033333333333,False,1,0.23333722222222222,,True,1006.2066845629158,1538.8900839276607,ok,0.7306845629158261,0.7306845629158261,0.07267051256477788,0.07267051256477788,-1.8909160723392233,1.8909160723392233,-0.12272451908085727,0.12272451908085727,False,False
175,2026-08-27,08:37:42.520,9,4,90.51,909.45,0.0,0.0,0.0,0.0,0.0,100.0,1005.481,0.001475198,0.005310059,1540.745,0.01445697,0.0682373,22.74515,0.001621311,1497.848,0.0006974785,6.896802,3.904071e-05,100,1,1,1,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,176,999.96,1.8102724108964359,3.6205448217928717,3.6205448217928717,0.0,90.94863794551782,100.0,2026-08-27 08:37:42.520,0.2666711111111111,2.000033333333333,False,1,0.2666711111111111,,True,1006.2049968992172,1538.899962529307,ok,0.7239968992172408,0.7239968992172408,0.07200503035037367,0.07200503035037367,-1.845037470692887,1.845037470692887,-0.11974969710710644,0.11974969710710644,False,False
176,2026-08-27,08:39:42.522,10,4,90.51,909.45,0.0,0.0,0.0,0.0,0.0,100.0,1005.485,0.001089701,0.004882812,1540.721,0.01457188,0.0670166,22.7523,0.002388577,1497.851,0.0007512548,6.896869,3.936912e-05,100,1,1,1,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,177,999.96,1.8102724108964359,3.6205448217928717,3.6205448217928717,0.0,90.94863794551782,100.0,2026-08-27 08:39:42.522,0.300005,2.000033333333333,False,1,0.300005,,True,1006.2027581614808,1538.9130631995251,ok,0.7177581614807877,0.7177581614807877,0.07138427340843352,0.07138427340843352,-1.807936800474863,1.807936800474863,-0.11734355541820116,0.11734355541820116,False,False
177,2026-08-27,08:41:42.524,11,4,90.51,909.45,0.0,0.0,0.0,0.0,0.0,100.0,1005.488,0.0009143098,0.004272461,1540.694,0.01108329,0.06616211,22.76018,0.002232385,1497.854,0.0007499624,6.896943,2.994186e-05,100,1,1,1,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,178,999.96,1.8102724108964359,3.6205448217928717,3.6205448217928717,0.0,90.94863794551782,100.0,2026-08-27 08:41:42.524,0.3333388888888889,2.000033333333333,False,1,0.3333388888888889,,True,1006.200290853083,1538.927496667727,ok,0.7122908530828909,0.7122908530828909,0.07084031366688522,0.07084031366688522,-1.7665033322730324,1.7665033322730324,-0.11465633878453686,0.11465633878453686,False,False
178,2026-08-27,08:43:42.526,12,4,90.51,909.45,0.0,0.0,0.0,0.0,0.0,100.0,1005.49,0.0007671519,0.003479004,1540.682,0.009868468,0.04882812,22.77079,0.00271488,1497.856,0.0006638838,6.896977,2.658045e-05,100,1,1,1,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,179,999.96,1.8102724108964359,3.6205448217928717,3.6205448217928717,0.0,90.94863794551782,100.0,2026-08-27 08:43:42.526,0.36667277777777774,2.000033333333333,False,1,0.36667277777777774,,True,1006.1969687534431,1538.9469226880321,ok,0.7069687534431068,0.7069687534431068,0.07031086867528338,0.07031086867528338,-1.7350773119678706,1.7350773119678706,-0.11261748446258674,0.11261748446258674,False,False
179,2026-08-27,08:45:42.528,13,4,90.51,909.45,0.0,0.0,0.0,0.0,0.0,100.0,1005.492,0.0009668073,0.004211426,1540.664,0.01076386,0.04980469,22.779,0.001858672,1497.859,0.0005482481,6.897028,2.902674e-05,100,1,1,1,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,180,999.96,1.8102724108964359,3.6205448217928717,3.6205448217928717,0.0,90.94863794551782,100.0,2026-08-27 08:45:42.528,0.4000066666666666,2.000033333333333,False,1,0.4000066666666666,,True,1006.1943981180716,1538.9619483048657,ok,0.7023981180716419,0.7023981180716419,0.06985616176674125,0.06985616176674125,-1.702051695134287,1.702051695134287,-0.11047520388185139,0.11047520388185139,False,False
180,2026-08-27,08:47:42.530,14,4,90.51,909.45,0.0,0.0,0.0,0.0,0.0,100.0,1005.495,0.001198035,0.005065918,1540.643,0.01165176,0.04418945,22.78531,0.001809982,1497.86,0.0005855263,6.897088,3.145123e-05,100,1,1,1,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,181,999.96,1.8102724108964359,3.6205448217928717,3.6205448217928717,0.0,90.94863794551782,100.0,2026-08-27 08:47:42.530,0.43334055555555556,2.000033333333333,False,1,0.43334055555555556,,True,1006.1924223920445,1538.9734929365925,ok,0.6974223920444729,0.6974223920444729,0.06936109996016618,0.06936109996016618,-1.6695070634075364,1.6695070634075364,-0.10836430395669447,0.10836430395669447,False,False
181,2026-08-27,08:49:42.532,15,4,90.51,909.45,0.0,0.0,0.0,0.0,0.0,100.0,1005.498,0.0009277181,0.003601074,1540.622,0.009841973,0.05725098,22.79244,0.001805561,1497.863,0.0005848422,6.897145,2.652207e-05,100,1,1,1,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,182,999.96,1.8102724108964359,3.6205448217928717,3.6205448217928717,0.0,90.94863794551782,100.0,2026-08-27 08:49:42.532,0.46667444444444445,2.000033333333333,False,1,0.46667444444444445,,True,1006.1901899153767,1538.9865339712326,ok,0.6921899153766162,0.6921899153766162,0.06884050643329138,0.06884050643329138,-1.635466028767496,1.635466028767496,-0.10615621669478276,0.10615621669478276,False,False
182,2026-08-27,08:51:42.534,16,4,90.51,909.45,0.0,0.0,0.0,0.0,0.0,100.0,1005.501,0.001067853,0.004699707,1540.604,0.01120263,0.05688477,22.79899,0.001541693,1497.865,0.0005690521,6.897195,3.017882e-05,100,1,1,1,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,183,999.96,1.8102724108964359,3.6205448217928717,3.6205448217928717,0.0,90.94863794551782,100.0,2026-08-27 08:51:42.534,0.5000083333333333,2.000033333333333,False,1,0.5000083333333333,,True,1006.188139042524,1538.9985105631683,ok,0.6871390425239952,0.6871390425239952,0.06833797704069863,0.06833797704069863,-1.6054894368317036,1.6054894368317036,-0.10421168819707749,0.10421168819707749,False,False
183,2026-08-27,08:53:42.536,17,4,90.51,909.45,0.0,0.0,0.0,0.0,0.0,100.0,1005.503,0.0007189148,0.003112793,1540.591,0.009384679,0.04260254,22.80645,0.001994262,1497.867,0.0005828468,6.897231,2.517091e-05,100,1,1,1,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,184,999.96,1.8102724108964359,3.6205448217928717,3.6205448217928717,0.0,90.94863794551782,100.0,2026-08-27 08:53:42.536,0.5333422222222222,2.000033333333333,False,1,0.5333422222222222,,True,1006.1858032390376,1539.0121468770371,ok,0.6828032390375256,0.6828032390375256,0.06790663369850966,0.06790663369850966,-1.5788531229627552,1.5788531229627552,-0.10248360031720004,0.10248360031720004,False,False
184,2026-08-27,08:55:42.538,18,4,90.51,909.45,0.0,0.0,0.0,0.0,0.0,100.0,1005.505,0.0007158166,0.003112793,1540.582,0.008589359,0.04174805,22.81611,0.002875044,1497.87,0.0006386461,6.897257,2.30632e-05,100,1,1,1,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,185,999.96,1.8102724108964359,3.6205448217928717,3.6205448217928717,0.0,90.94863794551782,100.0,2026-08-27 08:55:42.538,0.5666761111111112,2.000033333333333,False,1,0.5666761111111112,,True,1006.1827785923723,1539.029797973705,ok,0.6777785923723059,0.6777785923723059,0.06740678488643079,0.06740678488643079,-1.5522020262951628,1.5522020262951628,-0.10075426210971974,0.10075426210971974,False,False
185,2026-08-27,09:11:30.813,19,4,90.51,909.45,20.03,0.0,0.0,0.0,0.0,100.0,1002.032,0.01084174,0.04815674,1558.517,0.05194451,0.2012939,23.33001,0.002681588,1497.141,0.001975605,6.849898,0.0001353439,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,186,1019.99,1.7747232816008,5.5131913057971165,3.5494465632016,0.0,89.16263884940048,100.0,2026-08-27 09:11:30.813,0.8300858333333334,15.804583333333333,False,2,0.0,,True,1002.7235617863279,1556.3336868838603,ok,0.6915617863278385,0.6915617863278385,0.06901593824626744,0.06901593824626744,-2.183313116139743,2.183313116139743,-0.14008914347034668,0.14008914347034668,False,False
186,2026-08-27,09:13:30.814,20,4,90.51,909.45,20.03,0.0,0.0,0.0,0.0,100.0,1002.087,0.01516861,0.0524292,1558.329,0.04725873,0.1851807,23.31887,0.003129008,1497.152,0.002851623,6.850386,0.0001229699,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,187,1019.99,1.7747232816008,5.5131913057971165,3.5494465632016,0.0,89.16263884940048,100.0,2026-08-27 09:13:30.814,0.8634194444444444,2.0000166666666668,False,2,0.03333361111111111,,True,1002.7272578141362,1556.3171346446522,ok,0.6402578141362483,0.6402578141362483,0.06389243789573643,0.06389243789573643,-2.011865355347709,2.011865355347709,-0.12910401817252384,0.12910401817252384,False,False
187,2026-08-27,09:15:30.816,21,4,90.51,909.45,20.03,0.0,0.0,0.0,0.0,100.0,1002.136,0.008847226,0.03387451,1558.169,0.0372729,0.1705322,23.30914,0.001986477,1497.161,0.001728808,6.850802,9.719448e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,188,1019.99,1.7747232816008,5.5131913057971165,3.5494465632016,0.0,89.16263884940048,100.0,2026-08-27 09:15:30.816,0.8967533333333333,2.000033333333333,False,2,0.06666749999999999,,True,1002.7304860320667,1556.3026691329765,ok,0.5944860320666976,0.5944860320666976,0.059321891646113664,0.059321891646113664,-1.8663308670236347,1.8663308670236347,-0.11977717866442181,0.11977717866442181,False,False
188,2026-08-27,09:17:30.819,22,4,90.51,909.45,20.03,0.0,0.0,0.0,0.0,100.0,1002.164,0.005837897,0.02441406,1558.035,0.03407404,0.15979,23.3017,0.001571665,1497.167,0.00108195,6.851153,8.890204e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,189,1019.99,1.7747232816008,5.5131913057971165,3.5494465632016,0.0,89.16263884940048,100.0,2026-08-27 09:17:30.819,0.9300875000000001,2.00005,False,2,0.10000166666666666,,True,1002.7329544739829,1556.291602923177,ok,0.5689544739828989,0.5689544739828989,0.056772591510261684,0.056772591510261684,-1.7433970768231575,1.7433970768231575,-0.1118971702704469,0.1118971702704469,False,False
189,2026-08-27,09:19:30.821,23,4,90.51,909.45,20.03,0.0,0.0,0.0,0.0,100.0,1002.183,0.004207806,0.01800537,1557.944,0.02569722,0.1231689,23.29651,0.000825186,1497.17,0.0008562554,6.851389,6.717038e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,190,1019.99,1.7747232816008,5.5131913057971165,3.5494465632016,0.0,89.16263884940048,100.0,2026-08-27 09:19:30.821,0.9634213888888888,2.000033333333333,False,2,0.13333555555555554,,True,1002.7346764112056,1556.2838806703335,ok,0.5516764112055625,0.5516764112055625,0.0550474724881147,0.0550474724881147,-1.660119329666486,1.660119329666486,-0.1065583441809517,0.1065583441809517,False,False
190,2026-08-27,09:21:30.823,24,4,90.51,909.45,20.03,0.0,0.0,0.0,0.0,100.0,1002.197,0.003191639,0.01171875,1557.865,0.02416269,0.123291,23.29494,0.0005848833,1497.173,0.0007577731,6.851595,6.322721e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,191,1019.99,1.7747232816008,5.5131913057971165,3.5494465632016,0.0,89.16263884940048,100.0,2026-08-27 09:21:30.823,0.9967552777777777,2.000033333333333,False,2,0.16666944444444445,,True,1002.7351973054965,1556.2815442179547,ok,0.5381973054965101,0.5381973054965101,0.053701747809713075,0.053701747809713075,-1.5834557820453483,1.5834557820453483,-0.10164268290547308,0.10164268290547308,False,False
191,2026-08-27,09:23:30.825,25,4,90.51,909.45,20.03,0.0,0.0,0.0,0.0,100.0,1002.207,0.00279635,0.01000977,1557.8,0.02035763,0.1074219,23.29473,0.0004221515,1497.175,0.0006696234,6.851765,5.333841e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,192,1019.99,1.7747232816008,5.5131913057971165,3.5494465632016,0.0,89.16263884940048,100.0,2026-08-27 09:23:30.825,1.0300891666666667,2.000033333333333,False,2,0.2000033333333333,,True,1002.7352669792547,1556.281231683573,ok,0.5282669792546812,0.5282669792546812,0.05271036614738085,0.05271036614738085,-1.5187683164269856,1.5187683164269856,-0.09749443551335124,0.09749443551335124,False,False
192,2026-08-27,09:25:30.827,26,4,90.51,909.45,20.03,0.0,0.0,0.0,0.0,100.0,1002.217,0.003085163,0.01184082,1557.736,0.02026668,0.08642578,23.29426,0.0005448111,1497.178,0.000649653,6.851932,5.301604e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,193,1019.99,1.7747232816008,5.5131913057971165,3.5494465632016,0.0,89.16263884940048,100.0,2026-08-27 09:25:30.827,1.0634230555555555,2.000033333333333,False,2,0.23333722222222222,,True,1002.7354229157608,1556.2805321888034,ok,0.518422915760766,0.518422915760766,0.05172761146146653,0.05172761146146653,-1.4554678111967405,1.4554678111967405,-0.09343481894215326,0.09343481894215326,False,False
193,2026-08-27,09:27:30.829,27,4,90.51,909.45,20.03,0.0,0.0,0.0,0.0,100.0,1002.224,0.002341509,0.01000977,1557.68,0.01580129,0.07751465,23.29329,0.0005217284,1497.179,0.000678302,6.852079,4.142509e-05,100,0,1,0,Kennfeld_v2 (14)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (14)_korrigiert.csv,194,1019.99,1.7747232816008,5.5131913057971165,3.5494465632016,0.0,89.16263884940048,100.0,2026-08-27 09:27:30.829,1.0967569444444445,2.000033333333333,False,2,0.2666711111111111,,True,1002.7357447421653,1556.2790884935903,ok,0.5117447421652059,0.5117447421652059,0.05106091474213408,0.05106091474213408,-1.4009115064097841,1.4009115064097841,-0.08993577027436855,0.08993577027436855,False,False
