SeqNo,Date,UTC Time,Nr,ProbeNr,m_SL120,m_Wasser,m_IPA,m_PG,m_MG,m_vorher,m_nachher,Pumpe_pct,Rho_M,Rho_S,Rho_Sp,C_M,C_S,C_Sp,T_M,T_S,Per_M,Per_S,RunT_M,RunT_S,N,Stabil,SensOK,Gueltig,Source_record,Timestamp,Phase,Phase_elapsed_min,Exclusion_reason,Used,Elapsed_h,none_Loss_IPA_g,none_Loss_Water_g,none_Al_mass_g,none_Al_wt_pct,none_IPA_mass_g,none_IPA_wt_pct,none_PG_mass_g,none_PG_wt_pct,none_MG_mass_g,none_MG_wt_pct,none_Water_mass_g,none_Water_wt_pct,none_Rho_physics,none_Rho_base_prediction,none_Rho_fit_with_offset,none_Rho_residual,none_C_physics,none_C_base_prediction,none_C_fit_with_offset,none_C_residual,none_A_Rho_kg_m3,none_A_spread_Rho_kg_m3,none_A_C_m_s,none_A_spread_C_m_s,none_Calibration_distance,none_Calibration_outside_box,none_Calibration_outside_axes,none_Calibration_nearest_node,ipa_Loss_IPA_g,ipa_Loss_Water_g,ipa_Al_mass_g,ipa_Al_wt_pct,ipa_IPA_mass_g,ipa_IPA_wt_pct,ipa_PG_mass_g,ipa_PG_wt_pct,ipa_MG_mass_g,ipa_MG_wt_pct,ipa_Water_mass_g,ipa_Water_wt_pct,ipa_Rho_physics,ipa_Rho_base_prediction,ipa_Rho_fit_with_offset,ipa_Rho_residual,ipa_C_physics,ipa_C_base_prediction,ipa_C_fit_with_offset,ipa_C_residual,ipa_A_Rho_kg_m3,ipa_A_spread_Rho_kg_m3,ipa_A_C_m_s,ipa_A_spread_C_m_s,ipa_Calibration_distance,ipa_Calibration_outside_box,ipa_Calibration_outside_axes,ipa_Calibration_nearest_node,mixed_Loss_IPA_g,mixed_Loss_Water_g,mixed_Al_mass_g,mixed_Al_wt_pct,mixed_IPA_mass_g,mixed_IPA_wt_pct,mixed_PG_mass_g,mixed_PG_wt_pct,mixed_MG_mass_g,mixed_MG_wt_pct,mixed_Water_mass_g,mixed_Water_wt_pct,mixed_Rho_physics,mixed_Rho_base_prediction,mixed_Rho_fit_with_offset,mixed_Rho_residual,mixed_C_physics,mixed_C_base_prediction,mixed_C_fit_with_offset,mixed_C_residual,mixed_A_Rho_kg_m3,mixed_A_spread_Rho_kg_m3,mixed_A_C_m_s,mixed_A_spread_C_m_s,mixed_Calibration_distance,mixed_Calibration_outside_box,mixed_Calibration_outside_axes,mixed_Calibration_nearest_node
327,2026-08-28,11:52:52.850,48,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.052,0.0006011942,0.002807617,1545.831,0.004671712,0.02307129,25.59562,0.003147927,1498.335,0.0007477353,6.884,1.253731e-05,100,1,1,1,327,2026-08-28 11:52:52.850000+00:00,2,58.93236666666667,,True,0.9822061111111111,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.0289798325359,1004.6761032841431,1005.090982669581,-0.038982669580946094,1543.6911920714301,1546.2784840124923,1545.6230057134662,0.20799428653367613,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.6841673111386584,0.0,18.106,1.8074625474262849,35.527832688861345,3.546626917946767,36.212,3.6149250948525697,2.39,0.23858585487400977,909.5,90.79239958490037,1006.1495451690301,1004.8006733813252,1005.0221375949978,0.029862405002177184,1543.1400199874035,1545.7251332536289,1545.9347368651065,-0.10373686510661173,-1.3488717877050251,0.11808470949701756,2.5851132662252425,0.36296462674499785,0.23906734065008325,True,"PG,MG",0,0.6798825515332506,0.5918072978205919,18.106,1.808523254389305,35.53211744846675,3.549136235681216,36.212,3.61704650877861,2.39,0.23872586866179382,908.9081927021795,90.78656813248908,1006.154671905556,1004.8054886729511,1005.0190880608341,0.03291193916595603,1543.1691675216182,1545.7543913168097,1545.9189535859275,-0.08795358592760749,-1.3491832326049256,0.11823545507376411,2.5852237951915638,0.36333016634464455,0.23906006324530343,True,"PG,MG",0
328,2026-08-28,11:54:52.852,49,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.054,0.001007838,0.003967285,1545.826,0.004922561,0.02233887,25.60689,0.002798665,1498.338,0.0007464429,6.884017,1.340849e-05,100,1,1,1,328,2026-08-28 11:54:52.852000+00:00,2,60.9324,,True,1.0155399999999999,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.025313641319,1004.6724370929262,1005.0873164783641,-0.03331647836409957,1543.7092941927222,1546.2965861337843,1545.6411078347583,0.184892165241763,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.7073864266307284,0.0,18.106,1.8075044433563827,35.50461357336928,3.5443911848843643,36.212,3.6150088867127654,2.39,0.23859138515529407,909.5,90.7945040998912,1006.1499807777257,1004.8011846805093,1005.022648894182,0.03135110581797562,1543.1394742955445,1545.7245987357433,1545.934202347221,-0.10820234722086752,-1.3487960972163457,0.11803261463982567,2.5851244401987263,0.3628667985799488,0.23915906748531948,True,"PG,MG",0,0.7029562518227612,0.6118919200663941,18.106,1.8086012210542284,35.50904374817724,3.5469844185033343,36.212,3.6172024421084568,2.39,0.2387361602960127,908.8881080799337,90.78847575803796,1006.1552833942642,1004.8061696509483,1005.0197690388312,0.03423096116875968,1543.1695921957498,1545.7548249995634,1545.9193872686812,-0.09338726868122649,-1.3491137433158997,0.11818750224178343,2.585232803813568,0.3632303954161394,0.23914136040172856,True,"PG,MG",0
329,2026-08-28,11:56:52.854,50,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.058,0.000887409,0.00390625,1545.814,0.005046059,0.02880859,25.61628,0.002342357,1498.341,0.0006611405,6.884051,1.369216e-05,100,1,1,1,329,2026-08-28 11:56:52.854000+00:00,2,62.93243333333333,,True,1.0488738888888889,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.0222590238636,1004.6693824754708,1005.0842618609087,-0.02626186090867577,1543.7243700156941,1546.3116619567563,1545.6561836577303,0.15781634226982533,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.7306055421227985,0.0,18.106,1.807546341228772,35.48139445787721,3.5421553481735764,36.212,3.615092682457544,2.39,0.2385969156929617,909.5,90.79660871244714,1006.151028213579,1004.802303987403,1005.0237682010757,0.034231798924338364,1543.135894824979,1545.7210358772577,1545.9306394887353,-0.11663948873524532,-1.348724226176043,0.11798153364176114,2.5851410522787046,0.3627823969285103,0.23926072951705207,True,"PG,MG",0,0.7260299521122721,0.6319765423121966,18.106,1.8086791944418332,35.48597004788773,3.5448324157848554,36.212,3.6173583888836665,2.39,0.23874645281762846,908.8680234576879,90.79038354807201,1006.1565069018615,1004.8074590883226,1005.0210584762056,0.03694152379443949,1543.1669832156585,1545.752230105623,1545.916792374741,-0.10279237474082947,-1.3490478135388757,0.1181404907843334,2.5852468899645054,0.36314317044599376,0.2392319437286521,True,"PG,MG",0
330,2026-08-28,11:58:52.856,51,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.062,0.001188007,0.004638672,1545.803,0.007009277,0.03369141,25.62479,0.001900322,1498.343,0.0006104489,6.884081,1.899977e-05,100,1,1,1,330,2026-08-28 11:58:52.856000+00:00,2,64.93246666666667,,True,1.0822077777777777,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.0194906749142,1004.6666141265214,1005.0814935119593,-0.019493511959240095,1543.7380277966236,1546.3253197376857,1545.6698414386597,0.13315856134045134,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.7538246576148685,0.0,18.106,1.807588241043588,35.45817534238513,3.5399194078071945,36.212,3.615176482087176,2.39,0.23860244648703055,909.5,90.798713422575,1006.1523623552657,1004.8037062001376,1005.0251704138103,0.036829586189696784,1543.130894915269,1545.7160580008417,1545.9256616123193,-0.12266161231923434,-1.3486561551280891,0.11793146917517507,2.5851630855726584,0.362711374164199,0.2393723154725246,True,"PG,MG",0,0.7491036524017827,0.6520611645579988,18.106,1.808757174552989,35.46289634759822,3.5426802275017817,36.212,3.617514349105978,2.39,0.23875674622675594,908.847938835442,90.79229150261249,1006.1580172768996,1004.8090318497404,1005.0226312376234,0.039368762376625455,1543.1629533068972,1545.7482193465944,1545.9127816157122,-0.10978161571210876,-1.3489854271591226,0.1180944232236063,2.5852660396971667,0.363068451993432,0.23933180508951213,True,"PG,MG",0
331,2026-08-28,12:00:52.858,52,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.064,0.0007369505,0.003662109,1545.791,0.005137174,0.02844238,25.63198,0.002085764,1498.345,0.0004000819,6.884118,1.397703e-05,100,1,1,1,331,2026-08-28 12:00:52.858000+00:00,2,66.93249999999999,,True,1.1155416666666667,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.0171517289272,1004.6642751805343,1005.0791545659722,-0.015154565972238743,1543.7495632528862,1546.3368551939484,1545.6813768949223,0.10962310507761686,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.7770437731069386,0.0,18.106,1.8076301428009658,35.434956226893064,3.5376833637780116,36.212,3.6152602856019316,2.39,0.2386079775375184,909.5,90.80081823028158,1006.1541262193059,1004.8055343554132,1005.0269985690859,0.03700143091407426,1543.123767013793,1545.7089575366165,1545.918561148094,-0.1275611480941734,-1.3485918638926937,0.11788242336649676,2.585190522823508,0.3626536804162196,0.2394938128655923,True,"PG,MG",0,0.7721773526912935,0.6721457868038011,18.106,1.8088351613885654,35.43982264730871,3.5405278536301106,36.212,3.6176703227771307,2.39,0.23876704052350994,908.8278542131962,90.79419962168068,1006.1599575553616,1004.8110309879494,1005.0246303758323,0.039369624167648,1543.1567953111494,1545.7420855498913,1545.906647819009,-0.11564781900915477,-1.3489265674122466,0.11804930160481221,2.5852902387417784,0.36300619863568573,0.23944093528277566,True,"PG,MG",0
332,2026-08-28,12:02:52.860,53,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.067,0.001100907,0.004577637,1545.779,0.005067661,0.02612305,25.63885,0.001849376,1498.347,0.0006063632,6.88415,1.3703e-05,100,1,1,1,332,2026-08-28 12:02:52.860000+00:00,2,68.93253333333334,,True,1.1488755555555556,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.0149168805336,1004.6620403321408,1005.0769197175787,-0.009919717578668497,1543.7605820188883,1546.3478739599504,1545.6923956609244,0.08660433907562037,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.8002628885990088,0.0,18.106,1.80767204650104,35.411737111400996,3.535447216078817,36.212,3.61534409300208,2.39,0.23861350884444305,909.5,90.80292313557362,1006.1559947086423,1004.8074633770577,1005.0289275907304,0.03807240926960276,1543.1161225193769,1545.7013458657802,1545.9109494772579,-0.13194947725787642,-1.3485313315845604,0.11783439780818834,2.585223346403455,0.36260926359052087,0.23962520800471476,True,"PG,MG",0,0.7952510529808043,0.6922304090496035,18.106,1.8089131549494326,35.4167489470192,3.5383752941458355,36.212,3.6178263098988652,2.39,0.2387773357080053,908.8077695909504,90.79610790529787,1006.162002606039,1004.8131313891404,1005.0267307770233,0.04026922297668989,1543.150119931332,1545.7354394038327,1545.9000016729506,-0.12100167295056963,-1.3488712168986075,0.118005127505513,2.5853194725008186,0.36295636698395345,0.2395593240477205,True,"PG,MG",0
333,2026-08-28,12:04:52.862,54,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.069,0.0007146341,0.003112793,1545.771,0.004832407,0.02368164,25.64665,0.002078291,1498.35,0.0005741501,6.884173,1.309126e-05,100,1,1,1,333,2026-08-28 12:04:52.862000+00:00,2,70.93256666666666,,True,1.1822094444444444,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.012379497911,1004.6595029495181,1005.074382334956,-0.005382334956038903,1543.7730885092976,1546.3603804503598,1545.7049021513337,0.06609784866623158,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.8234820040910789,0.0,18.106,1.8077139521439467,35.38851799590893,3.533210964702403,36.212,3.6154279042878934,2.39,0.2386190404078224,909.5,90.80502813845794,1006.1575614862228,1004.8090869495911,1005.0305511632638,0.038448836736165504,1543.1099740159207,1545.6952355542285,1545.904839165706,-0.1338391657061493,-1.3484745366316628,0.11778739357126863,2.585261538307774,0.3625780693921274,0.23976648600166559,True,"PG,MG",0,0.818324753270315,0.7123150312954057,18.106,1.8089911552364604,35.393675246729686,3.536222549024944,36.212,3.6179823104729207,2.39,0.23878763178035678,908.7876849687046,90.79801635348532,1006.1637460434815,1004.8149266858834,1005.0285260737663,0.040473926233630664,1543.14493876574,1545.730292491784,1545.8948547609018,-0.12385476090184966,-1.3488193575981882,0.11796190204543583,2.5853537260438024,0.36291891170042656,0.239686960070812,True,"PG,MG",0
334,2026-08-28,12:06:52.865,55,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.072,0.0008482449,0.003417969,1545.762,0.004962006,0.0255127,25.6547,0.001906848,1498.352,0.0005770957,6.8842,1.347696e-05,100,1,1,1,334,2026-08-28 12:06:52.865000+00:00,2,72.93261666666668,,True,1.2155436111111113,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.0097607887358,1004.656884240343,1005.0717636257808,0.00023637421918465407,1543.7859914997962,1546.3732834408584,1545.7178051418323,0.044194858167657,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.8467013130725534,0.0,18.106,1.8077558600790522,35.36529868692745,3.5309745910051427,36.212,3.6155117201581044,2.39,0.23862457227377304,909.5,90.80713325648392,1006.1590476435347,1004.810626187167,1005.0320904008397,0.03990959916029624,1543.104225961741,1545.6895310422744,1545.899134653752,-0.13713465375212763,-1.3484214563676216,0.11774141083945722,2.5853050805336504,0.3625600412531965,0.23991763208152966,True,"PG,MG",0,0.8413986458374569,0.7323998209102707,18.106,1.8090691629005942,35.370601354162545,3.534069600301859,36.212,3.6181383258011883,2.39,0.23879792882648956,908.7676001790898,90.79992498216987,1006.16540898542,1004.8166380149229,1005.0302374028058,0.04176259719417885,1543.14015678301,1545.72554976746,1545.8901120365779,-0.12811203657793158,-1.3487709704971078,0.11791962554840857,2.585392984449971,0.3628937853582283,0.2398238321716805,True,"PG,MG",0
335,2026-08-28,12:08:52.867,56,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.075,0.000750478,0.003051758,1545.756,0.003818199,0.02282715,25.66302,0.002446544,1498.354,0.0006401527,6.884218,1.039063e-05,100,1,1,1,335,2026-08-28 12:08:52.867000+00:00,2,74.93265,,True,1.2488774999999999,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.0070542468793,1004.6541776984865,1005.0690570839243,0.005942916075696303,1543.799322617534,1546.3866145585962,1545.7311362595701,0.02486374042996431,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.8699204285646231,0.0,18.106,1.8077977696080443,35.34207957143538,3.5287381322517892,36.212,3.6155955392160886,2.39,0.2386301043501174,909.5,90.80923845457396,1006.1604466157521,1004.8120745469623,1005.033538760635,0.04146123936504864,1543.0989105679146,1545.6842645214924,1545.89386813297,-0.13786813296997025,-1.3483720687897784,0.11769645044695566,2.5853539535779317,0.362555120848961,0.2400786264724787,True,"PG,MG",0,0.8644723461269674,0.7524844431560728,18.106,1.8091471766426095,35.34752765387304,3.531916483834141,36.212,3.618294353285219,2.39,0.23880822667490537,908.747515556844,90.80183375956314,1006.1669848625381,1004.8182588253509,1005.0318582132338,0.0431417867662276,1543.1358061452504,1545.7212433767031,1545.885805645821,-0.12980564582085208,-1.3487260371872558,0.1178782989543414,2.585437231452708,0.36288093919523806,0.23996992467139233,True,"PG,MG",0
336,2026-08-28,12:10:52.870,57,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.077,0.001014733,0.004333496,1545.749,0.004536958,0.01953125,25.67109,0.002091517,1498.356,0.000610005,6.884239,1.234753e-05,100,1,1,1,336,2026-08-28 12:10:52.870000+00:00,2,76.93270000000001,,True,1.2822116666666667,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.0044290312076,1004.6515524828147,1005.0664318682526,0.010568131747390908,1543.8122486494367,1546.3995405904989,1545.7440622914728,0.0049377085272226395,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.8931397375460977,0.0,18.106,1.8078396814295379,35.3188602624539,3.5265015511614397,36.212,3.6156793628590758,2.39,0.23863563672907298,909.5,90.81134376782087,1006.1619274996509,1004.8136011500909,1005.0350653637636,0.041934636236419465,1543.0931906930675,1545.6785988321492,1545.8882024436268,-0.13920244362680023,-1.3483263495600026,0.11765251123153442,2.585408139081734,0.36256324734502543,0.24024945343831558,True,"PG,MG",0,0.8875462386941094,0.7725692327709378,18.106,1.809225197763584,35.3244537613059,3.5297631637130915,36.212,3.618450395527168,2.39,0.23881852549734703,908.7274307672291,90.80374271749882,1006.1686427960839,1004.819958258952,1005.033557646835,0.04344235316500544,1543.1310501634464,1545.7165366152744,1545.8810988843923,-0.13209888439223505,-1.348684537131811,0.1178379213840659,2.585486451828139,0.36288032192423364,0.24012522557662092,True,"PG,MG",0
337,2026-08-28,12:12:52.872,58,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.08,0.001041628,0.004211426,1545.741,0.004967978,0.02416992,25.67885,0.002126761,1498.359,0.0006113064,6.884261,1.361389e-05,100,1,1,1,337,2026-08-28 12:12:52.872000+00:00,2,78.93273333333333,,True,1.3155455555555555,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.0019046600723,1004.6490281116795,1005.0639074971174,0.016092502882656845,1543.8246739510334,1546.4119658920956,1545.7564875930696,-0.015487593069565264,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.9163588530381677,0.0,18.106,1.8078815948451559,35.295641146961835,3.5242648850023013,36.212,3.6157631896903117,2.39,0.2386411693184537,909.5,90.81344916114378,1006.1635097240385,1004.8152254487197,1005.0366896623924,0.04331033760763603,1543.0869704173992,1545.672438033966,1545.8820416454437,-0.1410416454436927,-1.3482842753187443,0.11760959304637686,2.5854676165667527,0.36258435775499015,0.240430090557853,True,"PG,MG",0,0.9106199389836201,0.79265385501674,18.106,1.8093032249640688,35.30138006101638,3.5276096758024527,36.212,3.6186064499281376,2.39,0.23882882512228676,908.7073461449833,90.80565182418306,1006.1704022154554,1004.8217557647773,1005.0353551526603,0.044644847339782245,1543.1257929722838,1545.7113336007244,1545.8758958698422,-0.13489586984223934,-1.3486464506780609,0.11779849290592884,2.5855406284406937,0.36289188061243205,0.24028971684953476,True,"PG,MG",0
338,2026-08-28,12:20:30.996,59,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.061,0.003752827,0.01525879,1545.92,0.01354154,0.06750488,25.7397,0.01421583,1498.363,0.0008141719,6.883801,3.779314e-05,100,0,1,0,338,2026-08-28 12:20:30.996000+00:00,2,86.56813333333334,,True,1.442802222222222,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1005.9821098107222,1004.6292332623294,1005.0441126477673,0.01688735223274307,1543.921964289196,1546.5092562302582,1545.8537779312321,0.06622206876795644,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,1.0050009928832462,0.0,18.106,1.8080416228987726,35.20699900711676,3.5157251531107283,36.212,3.616083245797545,2.39,0.23866229309223827,909.5,90.82148768510072,1006.1594070578142,1004.8112503385939,1005.0327145522666,0.028285447733424007,1543.113353258784,1545.699096246126,1545.9086998576036,0.01130014239652155,-1.3481567192202306,0.11745510387230959,2.5857429873420714,0.36278316647260195,0.24120954062551134,True,"PG,MG",0,0.9987069364622605,0.8693296394347991,18.106,1.8096011663439642,35.21329306353774,3.5193867336015527,36.212,3.6192023326879283,2.39,0.23886815351607613,908.6306703605652,90.81294161385048,1006.1669757491127,1004.8184436894278,1005.0320430773107,0.02895692268930361,1543.155812267959,1545.7416050021413,1545.9061672712592,0.013832728740908351,-1.3485320596848305,0.1176566712289094,2.5857927341824167,0.36304697708292955,0.2410019047019036,True,"PG,MG",0
339,2026-08-28,12:22:30.998,60,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.064,0.000901219,0.004150391,1545.969,0.01721108,0.0838623,25.72339,0.001860938,1498.363,0.0005842705,6.883667,4.548316e-05,100,1,1,1,339,2026-08-28 12:22:30.998000+00:00,2,88.56816666666667,,True,1.476136111111111,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1005.9874155470827,1004.6345389986899,1005.0494183841278,0.014581615872202747,1543.8959117921413,1546.4832037332035,1545.8277254341774,0.1412745658226413,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,1.0282201083753164,0.0,18.106,1.808083545678747,35.18377989162469,3.513487987232374,36.212,3.616167091357494,2.39,0.23866782691771818,909.5,90.82359354881368,1006.1688153503343,1004.8206835030535,1005.0421477167262,0.02185228327380173,1543.068472765401,1545.6543004396262,1545.8639040511039,0.10509594889617802,-1.3481318472807666,0.11741707663598187,2.585827674225233,0.36286588292765926,0.2414371358571439,True,"PG,MG",0,1.0217806367517712,0.8894142616806014,18.106,1.8096792259776218,35.19021936324823,3.517232350561459,36.212,3.6193584519552435,2.39,0.23887845742220898,908.6105857383194,90.81485151408346,1006.176563030815,1004.8280529155797,1005.0416523034627,0.02234769653728108,1543.11191308435,1545.6977836341277,1545.8623459032456,0.10665409675448245,-1.3485101152353183,0.11762179258493659,2.5858705497777876,0.36311639478102875,0.24121042943742418,True,"PG,MG",0
340,2026-08-28,12:24:31.000,61,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.061,0.001347792,0.005371094,1546.006,0.01353708,0.07092285,25.73298,0.002127378,1498.365,0.0003028389,6.883572,3.572309e-05,100,1,1,1,340,2026-08-28 12:24:31+00:00,2,90.56819999999999,,True,1.5094699999999999,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1005.9842958652827,1004.6314193168898,1005.0462987023277,0.014701297672331748,1543.911232417648,1546.4985243587103,1545.8430460596842,0.1629539403159015,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,1.0514392238673864,0.0,18.106,1.8081254704028804,35.16056077613262,3.5112507176059786,36.212,3.616250940805761,2.39,0.2386733609998279,909.5,90.82569951018554,1006.1698064033491,1004.8216959346628,1005.0431601483355,0.01783985166457569,1543.0651781934648,1545.651095724807,1545.8606993362846,0.14530066371548855,-1.348110468686234,0.11738005649432742,2.585917531342053,0.3629611775759642,0.2416744065096255,True,"PG,MG",0,1.044854337041282,0.9094988839264038,18.106,1.809757292345989,35.167145662958724,3.5150777816487992,36.212,3.619514584691978,2.39,0.23888876221732647,908.5905011160736,90.81676157909591,1006.1777319602829,1004.8292405047529,1005.0428398926358,0.018160107364224132,1543.1095734009755,1545.6955266207635,1545.8600888898814,0.1459111101187318,-1.3484914555300878,0.11758785159676122,2.585953219788057,0.3631976444907245,0.24142803616726774,True,"PG,MG",0
341,2026-08-28,12:26:31.002,62,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.056,0.001713589,0.008422852,1546.026,0.01106873,0.05908203,25.74219,0.002248323,1498.366,0.0002616851,6.88352,2.931518e-05,100,1,1,1,341,2026-08-28 12:26:31.002000+00:00,2,92.56823333333334,,True,1.5428038888888889,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1005.9812997994006,1004.6284232510078,1005.0433026364457,0.012697363554366348,1543.925940046203,1546.5132319872653,1545.8577536882392,0.16824631176086768,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,1.0746583393594564,0.0,18.106,1.8081673970713081,35.137341660640544,3.509013344224326,36.212,3.6163347941426163,2.39,0.23867889533858533,909.5,90.82780556922316,1006.1709215845103,1004.8228290287499,1005.0442932424226,0.011706757577485405,1543.0612703167994,1545.64728285301,1545.8568864644876,0.16911353551245156,-1.348092555760426,0.11734403980599732,2.5860125362105695,0.3630689740695349,0.2419213254884827,True,"PG,MG",0,1.0679280373307927,0.9295835061722061,18.106,1.8098353654499375,35.14407196266921,3.5129230268395184,36.212,3.619670730899875,2.39,0.2388990679015437,908.5704164938278,90.81867180890912,1006.1790251680485,1004.8305491111496,1005.0441484990325,0.01185150096750931,1543.1066196704437,1545.692660395787,1545.8572226649048,0.1687773350952284,-1.3484760568988676,0.11755484516945312,2.586040725343276,0.3632906611561828,0.24165470274964598,True,"PG,MG",0
