SeqNo,Date,UTC Time,Nr,ProbeNr,m_SL120,m_Wasser,m_IPA,m_PG,m_MG,m_vorher,m_nachher,Pumpe_pct,Rho_M,Rho_S,Rho_Sp,C_M,C_S,C_Sp,T_M,T_S,Per_M,Per_S,RunT_M,RunT_S,N,Stabil,SensOK,Gueltig
        129,2026-08-21,12:06:07.291,         64,          3,   1.118200E+2,   1.126730E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005532E+3,   7.675263E-4,   3.601074E-3,   1.538709E+3,   1.275108E-2,   6.127930E-2,   2.232215E+1,   4.509008E-3,   1.497776E+3,   9.008342E-4,   6.902149E+0,   3.365319E-5,   100,1,1,1
        130,2026-08-21,12:08:07.293,         65,          3,   1.118200E+2,   1.126730E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005532E+3,   1.064850E-3,   4.028320E-3,   1.538713E+3,   1.350093E-2,   6.250000E-2,   2.233696E+1,   1.791943E-3,   1.497779E+3,   3.675566E-4,   6.902142E+0,   3.636668E-5,   100,1,1,1
        131,2026-08-21,12:10:07.295,         66,          3,   1.118200E+2,   1.126730E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005537E+3,   1.107710E-3,   5.310059E-3,   1.538686E+3,   1.077992E-2,   6.323242E-2,   2.233641E+1,   1.026353E-3,   1.497779E+3,   3.549381E-4,   6.902214E+0,   2.889271E-5,   100,1,1,1
        132,2026-08-21,12:23:55.698,         67,          3,   1.118200E+2,   1.126730E+3,   0.000000E+0,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.006885E+3,   2.792635E-3,   1.086426E-2,   1.550489E+3,   1.277248E-2,   5.810547E-2,   2.270935E+1,   2.799913E-3,   1.498183E+3,   4.738559E-4,   6.870854E+0,   3.358477E-5,   100,0,1,0
        133,2026-08-21,12:25:55.700,         68,          3,   1.118200E+2,   1.126730E+3,   0.000000E+0,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.006898E+3,   3.804355E-3,   1.525879E-2,   1.550434E+3,   2.293235E-2,   9.265137E-2,   2.269895E+1,   5.885815E-3,   1.498183E+3,   9.385633E-4,   6.870998E+0,   5.933484E-5,   100,0,1,0
        134,2026-08-21,12:27:55.702,         69,          3,   1.118200E+2,   1.126730E+3,   0.000000E+0,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.006915E+3,   5.093287E-3,   2.038574E-2,   1.550340E+3,   2.352681E-2,   9.606934E-2,   2.266914E+1,   7.088593E-3,   1.498179E+3,   6.738661E-4,   6.871239E+0,   6.059124E-5,   100,0,1,0
        135,2026-08-21,12:29:55.704,         70,          3,   1.118200E+2,   1.126730E+3,   0.000000E+0,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.006927E+3,   1.710357E-3,   6.530762E-3,   1.550293E+3,   1.228119E-2,   6.835937E-2,   2.265433E+1,   1.684813E-3,   1.498179E+3,   2.289848E-4,   6.871359E+0,   3.219413E-5,   100,1,1,1
        136,2026-08-21,12:31:55.707,         71,          3,   1.118200E+2,   1.126730E+3,   0.000000E+0,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.006933E+3,   2.131416E-3,   9.521484E-3,   1.550268E+3,   1.433383E-2,   5.187988E-2,   2.264925E+1,   1.351045E-3,   1.498180E+3,   5.160138E-4,   6.871424E+0,   3.776592E-5,   100,1,1,1
        137,2026-08-21,12:33:55.709,         72,          3,   1.118200E+2,   1.126730E+3,   0.000000E+0,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.006944E+3,   4.072050E-3,   1.617432E-2,   1.550212E+3,   1.888598E-2,   8.337402E-2,   2.263753E+1,   5.440135E-3,   1.498179E+3,   6.053198E-4,   6.871567E+0,   4.872881E-5,   100,0,1,0
        138,2026-08-21,12:35:55.711,         73,          3,   1.118200E+2,   1.126730E+3,   0.000000E+0,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.006956E+3,   3.680891E-3,   1.470947E-2,   1.550171E+3,   1.910650E-2,   9.484863E-2,   2.262075E+1,   3.666479E-3,   1.498178E+3,   4.242783E-4,   6.871671E+0,   5.007750E-5,   100,0,1,0
        139,2026-08-21,12:37:55.713,         74,          3,   1.118200E+2,   1.126730E+3,   0.000000E+0,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.006969E+3,   3.979726E-3,   1.409912E-2,   1.550093E+3,   1.584499E-2,   7.763672E-2,   2.259386E+1,   6.840028E-3,   1.498176E+3,   5.624969E-4,   6.871872E+0,   4.099772E-5,   100,0,1,0
        140,2026-08-21,12:39:55.715,         75,          3,   1.118200E+2,   1.126730E+3,   0.000000E+0,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.006976E+3,   1.813318E-3,   8.239746E-3,   1.550070E+3,   1.124392E-2,   5.249023E-2,   2.259170E+1,   1.210053E-3,   1.498177E+3,   5.983974E-4,   6.871932E+0,   2.967821E-5,   100,1,1,1
        141,2026-08-21,12:41:55.717,         76,          3,   1.118200E+2,   1.126730E+3,   0.000000E+0,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.006979E+3,   2.365884E-3,   1.232910E-2,   1.550107E+3,   2.115677E-2,   9.606934E-2,   2.259566E+1,   1.540057E-3,   1.498179E+3,   5.528888E-4,   6.871836E+0,   5.619507E-5,   100,0,1,0
        142,2026-08-21,12:43:55.719,         77,          3,   1.118200E+2,   1.126730E+3,   0.000000E+0,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.006955E+3,   1.121807E-1,   5.703125E-1,   1.550044E+3,   2.385793E-2,   1.103516E-1,   2.257772E+1,   9.616171E-3,   1.498168E+3,   2.748853E-2,   6.871995E+0,   6.099964E-5,   100,0,1,0
        143,2026-08-21,12:57:07.473,         78,          3,   1.118200E+2,   1.126730E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004172E+3,   1.222185E-2,   4.437256E-2,   1.563705E+3,   3.809045E-2,   1.635742E-1,   2.296848E+1,   9.297537E-4,   1.497583E+3,   2.642595E-3,   6.836262E+0,   9.893507E-5,   100,0,1,0
        144,2026-08-21,12:59:07.475,         79,          3,   1.118200E+2,   1.126730E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004219E+3,   1.162727E-2,   4.089355E-2,   1.563572E+3,   3.938884E-2,   1.640625E-1,   2.295503E+1,   5.397672E-3,   1.497590E+3,   1.481232E-3,   6.836605E+0,   1.010679E-4,   100,0,1,0
        145,2026-08-21,13:01:07.477,         80,          3,   1.118200E+2,   1.126730E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004271E+3,   1.457295E-2,   5.474854E-2,   1.563416E+3,   4.413768E-2,   2.025146E-1,   2.291854E+1,   1.233655E-2,   1.497594E+3,   1.169535E-3,   6.837001E+0,   1.117890E-4,   100,0,1,0
        146,2026-08-21,13:03:07.479,         81,          3,   1.118200E+2,   1.126730E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004312E+3,   8.453555E-3,   3.643799E-2,   1.563316E+3,   2.440073E-2,   1.411133E-1,   2.288729E+1,   3.060919E-3,   1.497598E+3,   1.764200E-3,   6.837254E+0,   6.290166E-5,   100,0,1,0
        147,2026-08-21,13:05:07.481,         82,          3,   1.118200E+2,   1.126730E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004340E+3,   6.735558E-3,   2.886963E-2,   1.563255E+3,   1.928806E-2,   9.594727E-2,   2.287972E+1,   1.868704E-3,   1.497603E+3,   1.197549E-3,   6.837409E+0,   4.984362E-5,   100,0,1,0
        148,2026-08-21,13:07:07.483,         83,          3,   1.118200E+2,   1.126730E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004364E+3,   5.197046E-3,   2.673340E-2,   1.563191E+3,   1.895807E-2,   1.119385E-1,   2.286873E+1,   3.362003E-3,   1.497606E+3,   6.198837E-4,   6.837573E+0,   4.869812E-5,   100,0,1,0
        149,2026-08-21,13:09:07.485,         84,          3,   1.118200E+2,   1.126730E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004386E+3,   6.466268E-3,   2.447510E-2,   1.563103E+3,   2.897578E-2,   1.072998E-1,   2.284764E+1,   8.400584E-3,   1.497606E+3,   8.516683E-4,   6.837796E+0,   7.330752E-5,   100,0,1,0
        150,2026-08-21,13:11:07.487,         85,          3,   1.118200E+2,   1.126730E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004406E+3,   3.416182E-3,   1.177979E-2,   1.563035E+3,   1.598143E-2,   7.788086E-2,   2.281972E+1,   3.616242E-3,   1.497606E+3,   5.083910E-4,   6.837966E+0,   4.094301E-5,   100,0,1,0
        151,2026-08-21,13:13:07.489,         86,          3,   1.118200E+2,   1.126730E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004417E+3,   2.510926E-3,   1.129150E-2,   1.562992E+3,   1.461371E-2,   7.800293E-2,   2.281298E+1,   1.014336E-3,   1.497608E+3,   5.056718E-4,   6.838074E+0,   3.789077E-5,   100,0,1,0
        152,2026-08-21,13:15:07.491,         87,          3,   1.118200E+2,   1.126730E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004429E+3,   3.414521E-3,   1.458740E-2,   1.562948E+3,   1.699426E-2,   7.397461E-2,   2.280790E+1,   2.375339E-3,   1.497610E+3,   4.225275E-4,   6.838190E+0,   4.376684E-5,   100,0,1,0
        153,2026-08-21,13:17:07.493,         88,          3,   1.118200E+2,   1.126730E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004447E+3,   5.239546E-3,   1.922607E-2,   1.562862E+3,   2.748882E-2,   1.079102E-1,   2.278321E+1,   9.217245E-3,   1.497608E+3,   1.047603E-3,   6.838405E+0,   6.919377E-5,   100,0,1,0
        154,2026-08-21,13:19:07.495,         89,          3,   1.118200E+2,   1.126730E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004464E+3,   2.387488E-3,   9.643555E-3,   1.562792E+3,   1.211586E-2,   6.127930E-2,   2.275284E+1,   3.825071E-3,   1.497606E+3,   3.983986E-4,   6.838581E+0,   3.088809E-5,   100,1,1,1
        155,2026-08-21,13:21:07.497,         90,          3,   1.118200E+2,   1.126730E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004472E+3,   1.910751E-3,   8.666992E-3,   1.562763E+3,   1.283493E-2,   6.433105E-2,   2.274580E+1,   7.048416E-4,   1.497607E+3,   5.354759E-4,   6.838653E+0,   3.329713E-5,   100,1,1,1
        156,2026-08-21,13:23:07.499,         91,          3,   1.118200E+2,   1.126730E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004474E+3,   1.439146E-3,   6.347656E-3,   1.562755E+3,   1.324338E-2,   8.728027E-2,   2.274615E+1,   1.228998E-3,   1.497608E+3,   6.442216E-4,   6.838675E+0,   3.461014E-5,   100,1,0,0
        157,2026-08-21,13:25:07.501,         92,          3,   1.118200E+2,   1.126730E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004474E+3,   1.439146E-3,   6.347656E-3,   1.562755E+3,   1.324338E-2,   8.728027E-2,   2.274615E+1,   1.228998E-3,   1.497608E+3,   6.442216E-4,   6.838675E+0,   3.461014E-5,   100,1,0,0
        158,2026-08-21,13:31:24.112,         93,          3,   1.118200E+2,   1.250110E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.003801E+3,   2.276669E-3,   9.399414E-3,   1.556269E+3,   1.216667E-2,   5.358887E-2,   2.265010E+1,   1.369018E-2,   1.497421E+3,   7.403363E-4,   6.855607E+0,   3.175408E-5,   100,0,1,0
        159,2026-08-21,13:33:24.114,         94,          3,   1.118200E+2,   1.250110E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.003815E+3,   5.632650E-3,   2.215576E-2,   1.556227E+3,   1.889777E-2,   7.299805E-2,   2.262869E+1,   3.571580E-3,   1.497424E+3,   6.910689E-4,   6.855710E+0,   4.878390E-5,   100,0,1,0
        160,2026-08-21,13:35:24.116,         95,          3,   1.118200E+2,   1.250110E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.003834E+3,   3.881577E-3,   1.464844E-2,   1.556151E+3,   1.745516E-2,   7.006836E-2,   2.260593E+1,   6.010377E-3,   1.497423E+3,   4.311476E-4,   6.855906E+0,   4.449988E-5,   100,0,1,0
        161,2026-08-21,13:37:24.118,         96,          3,   1.118200E+2,   1.250110E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.003842E+3,   1.051933E-3,   4.516602E-3,   1.556129E+3,   8.862389E-3,   5.908203E-2,   2.259798E+1,   1.463149E-3,   1.497425E+3,   6.871022E-4,   6.855960E+0,   2.336432E-5,   100,1,1,1
        162,2026-08-21,13:39:24.120,         97,          3,   1.118200E+2,   1.250110E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.003844E+3,   8.635762E-4,   4.455566E-3,   1.556129E+3,   7.267382E-3,   4.418945E-2,   2.260643E+1,   3.100275E-3,   1.497428E+3,   9.600317E-4,   6.855962E+0,   1.892260E-5,   100,1,1,1
        163,2026-08-21,13:41:24.122,         98,          3,   1.118200E+2,   1.250110E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.003850E+3,   2.074857E-3,   7.751465E-3,   1.556102E+3,   1.256376E-2,   5.969238E-2,   2.260898E+1,   1.757667E-3,   1.497429E+3,   1.102531E-4,   6.856034E+0,   3.262936E-5,   100,1,1,1
        164,2026-08-21,13:43:24.124,         99,          3,   1.118200E+2,   1.250110E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.003856E+3,   1.410104E-3,   5.676270E-3,   1.556071E+3,   9.112238E-3,   4.785156E-2,   2.260302E+1,   9.071778E-4,   1.497430E+3,   3.713130E-4,   6.856114E+0,   2.384065E-5,   100,1,1,1
        165,2026-08-21,13:45:24.126,        100,          3,   1.118200E+2,   1.250110E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.003860E+3,   9.513599E-4,   4.455566E-3,   1.556054E+3,   8.300888E-3,   3.564453E-2,   2.260345E+1,   1.090889E-3,   1.497431E+3,   5.107953E-4,   6.856160E+0,   2.187016E-5,   100,1,1,1
        166,2026-08-21,13:47:24.128,        101,          3,   1.118200E+2,   1.250110E+3,   2.008000E+1,   2.460000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.003862E+3,   6.600536E-4,   2.929688E-3,   1.556055E+3,   7.404523E-3,   3.698730E-2,   2.261215E+1,   3.380334E-3,   1.497434E+3,   7.408190E-4,   6.856159E+0,   1.926546E-5,   100,1,1,1
        167,2026-08-27,08:21:42.504,          1,          4,   9.051000E+1,   9.094500E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005412E+3,   6.453838E-3,   2.374268E-2,   1.541195E+3,   4.207953E-2,   1.810303E-1,   2.269697E+1,   2.353660E-3,   1.497822E+3,   1.939161E-3,   6.895585E+0,   1.132370E-4,   100,0,1,0
        168,2026-08-27,08:23:42.506,          2,          4,   9.051000E+1,   9.094500E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005430E+3,   2.727923E-3,   1.074219E-2,   1.541082E+3,   2.549733E-2,   1.032715E-1,   2.270407E+1,   1.796501E-3,   1.497828E+3,   9.767929E-4,   6.895888E+0,   6.863462E-5,   100,0,1,0
        169,2026-08-27,08:25:42.507,          3,          4,   9.051000E+1,   9.094500E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005440E+3,   2.691666E-3,   9.521484E-3,   1.541023E+3,   2.032704E-2,   9.973145E-2,   2.271082E+1,   2.235276E-3,   1.497832E+3,   1.175432E-3,   6.896049E+0,   5.469877E-5,   100,1,1,1
        170,2026-08-27,08:27:42.510,          4,          4,   9.051000E+1,   9.094500E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005448E+3,   2.297311E-3,   8.850098E-3,   1.540978E+3,   2.302956E-2,   1.134033E-1,   2.272040E+1,   1.824217E-3,   1.497835E+3,   7.895930E-4,   6.896172E+0,   6.200865E-5,   100,1,1,1
        171,2026-08-27,08:29:42.512,          5,          4,   9.051000E+1,   9.094500E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005456E+3,   2.075649E-3,   7.507324E-3,   1.540919E+3,   1.618988E-2,   7.250977E-2,   2.272723E+1,   1.707074E-3,   1.497839E+3,   8.585331E-4,   6.896330E+0,   4.366728E-5,   100,1,1,1
        172,2026-08-27,08:31:42.513,          6,          4,   9.051000E+1,   9.094500E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005463E+3,   1.981250E-3,   8.239746E-3,   1.540872E+3,   1.796841E-2,   8.105469E-2,   2.273334E+1,   1.372374E-3,   1.497842E+3,   6.508324E-4,   6.896458E+0,   4.840090E-5,   100,1,1,1
        173,2026-08-27,08:33:42.516,          7,          4,   9.051000E+1,   9.094500E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005470E+3,   1.763186E-3,   6.591797E-3,   1.540819E+3,   1.639983E-2,   7.788086E-2,   2.273572E+1,   7.430151E-4,   1.497844E+3,   6.217844E-4,   6.896601E+0,   4.400299E-5,   100,1,1,1
        174,2026-08-27,08:35:42.518,          8,          4,   9.051000E+1,   9.094500E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005476E+3,   1.288379E-3,   6.164551E-3,   1.540781E+3,   1.447927E-2,   7.019043E-2,   2.273976E+1,   1.534271E-3,   1.497846E+3,   6.425465E-4,   6.896703E+0,   3.907911E-5,   100,1,1,1
        175,2026-08-27,08:37:42.520,          9,          4,   9.051000E+1,   9.094500E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005481E+3,   1.475198E-3,   5.310059E-3,   1.540745E+3,   1.445697E-2,   6.823730E-2,   2.274515E+1,   1.621311E-3,   1.497848E+3,   6.974785E-4,   6.896802E+0,   3.904071E-5,   100,1,1,1
        176,2026-08-27,08:39:42.522,         10,          4,   9.051000E+1,   9.094500E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005485E+3,   1.089701E-3,   4.882812E-3,   1.540721E+3,   1.457188E-2,   6.701660E-2,   2.275230E+1,   2.388577E-3,   1.497851E+3,   7.512548E-4,   6.896869E+0,   3.936912E-5,   100,1,1,1
        177,2026-08-27,08:41:42.524,         11,          4,   9.051000E+1,   9.094500E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005488E+3,   9.143098E-4,   4.272461E-3,   1.540694E+3,   1.108329E-2,   6.616211E-2,   2.276018E+1,   2.232385E-3,   1.497854E+3,   7.499624E-4,   6.896943E+0,   2.994186E-5,   100,1,1,1
        178,2026-08-27,08:43:42.526,         12,          4,   9.051000E+1,   9.094500E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005490E+3,   7.671519E-4,   3.479004E-3,   1.540682E+3,   9.868468E-3,   4.882812E-2,   2.277079E+1,   2.714880E-3,   1.497856E+3,   6.638838E-4,   6.896977E+0,   2.658045E-5,   100,1,1,1
        179,2026-08-27,08:45:42.528,         13,          4,   9.051000E+1,   9.094500E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005492E+3,   9.668073E-4,   4.211426E-3,   1.540664E+3,   1.076386E-2,   4.980469E-2,   2.277900E+1,   1.858672E-3,   1.497859E+3,   5.482481E-4,   6.897028E+0,   2.902674E-5,   100,1,1,1
        180,2026-08-27,08:47:42.530,         14,          4,   9.051000E+1,   9.094500E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005495E+3,   1.198035E-3,   5.065918E-3,   1.540643E+3,   1.165176E-2,   4.418945E-2,   2.278531E+1,   1.809982E-3,   1.497860E+3,   5.855263E-4,   6.897088E+0,   3.145123E-5,   100,1,1,1
        181,2026-08-27,08:49:42.532,         15,          4,   9.051000E+1,   9.094500E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005498E+3,   9.277181E-4,   3.601074E-3,   1.540622E+3,   9.841973E-3,   5.725098E-2,   2.279244E+1,   1.805561E-3,   1.497863E+3,   5.848422E-4,   6.897145E+0,   2.652207E-5,   100,1,1,1
        182,2026-08-27,08:51:42.534,         16,          4,   9.051000E+1,   9.094500E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005501E+3,   1.067853E-3,   4.699707E-3,   1.540604E+3,   1.120263E-2,   5.688477E-2,   2.279899E+1,   1.541693E-3,   1.497865E+3,   5.690521E-4,   6.897195E+0,   3.017882E-5,   100,1,1,1
        183,2026-08-27,08:53:42.536,         17,          4,   9.051000E+1,   9.094500E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005503E+3,   7.189148E-4,   3.112793E-3,   1.540591E+3,   9.384679E-3,   4.260254E-2,   2.280645E+1,   1.994262E-3,   1.497867E+3,   5.828468E-4,   6.897231E+0,   2.517091E-5,   100,1,1,1
        184,2026-08-27,08:55:42.538,         18,          4,   9.051000E+1,   9.094500E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005505E+3,   7.158166E-4,   3.112793E-3,   1.540582E+3,   8.589359E-3,   4.174805E-2,   2.281611E+1,   2.875044E-3,   1.497870E+3,   6.386461E-4,   6.897257E+0,   2.306320E-5,   100,1,1,1
        185,2026-08-27,09:11:30.813,         19,          4,   9.051000E+1,   9.094500E+2,   2.003000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.002032E+3,   1.084174E-2,   4.815674E-2,   1.558517E+3,   5.194451E-2,   2.012939E-1,   2.333001E+1,   2.681588E-3,   1.497141E+3,   1.975605E-3,   6.849898E+0,   1.353439E-4,   100,0,1,0
        186,2026-08-27,09:13:30.814,         20,          4,   9.051000E+1,   9.094500E+2,   2.003000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.002087E+3,   1.516861E-2,   5.242920E-2,   1.558329E+3,   4.725873E-2,   1.851807E-1,   2.331887E+1,   3.129008E-3,   1.497152E+3,   2.851623E-3,   6.850386E+0,   1.229699E-4,   100,0,1,0
        187,2026-08-27,09:15:30.816,         21,          4,   9.051000E+1,   9.094500E+2,   2.003000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.002136E+3,   8.847226E-3,   3.387451E-2,   1.558169E+3,   3.727290E-2,   1.705322E-1,   2.330914E+1,   1.986477E-3,   1.497161E+3,   1.728808E-3,   6.850802E+0,   9.719448E-5,   100,0,1,0
        188,2026-08-27,09:17:30.819,         22,          4,   9.051000E+1,   9.094500E+2,   2.003000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.002164E+3,   5.837897E-3,   2.441406E-2,   1.558035E+3,   3.407404E-2,   1.597900E-1,   2.330170E+1,   1.571665E-3,   1.497167E+3,   1.081950E-3,   6.851153E+0,   8.890204E-5,   100,0,1,0
        189,2026-08-27,09:19:30.821,         23,          4,   9.051000E+1,   9.094500E+2,   2.003000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.002183E+3,   4.207806E-3,   1.800537E-2,   1.557944E+3,   2.569722E-2,   1.231689E-1,   2.329651E+1,   8.251860E-4,   1.497170E+3,   8.562554E-4,   6.851389E+0,   6.717038E-5,   100,0,1,0
        190,2026-08-27,09:21:30.823,         24,          4,   9.051000E+1,   9.094500E+2,   2.003000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.002197E+3,   3.191639E-3,   1.171875E-2,   1.557865E+3,   2.416269E-2,   1.232910E-1,   2.329494E+1,   5.848833E-4,   1.497173E+3,   7.577731E-4,   6.851595E+0,   6.322721E-5,   100,0,1,0
        191,2026-08-27,09:23:30.825,         25,          4,   9.051000E+1,   9.094500E+2,   2.003000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.002207E+3,   2.796350E-3,   1.000977E-2,   1.557800E+3,   2.035763E-2,   1.074219E-1,   2.329473E+1,   4.221515E-4,   1.497175E+3,   6.696234E-4,   6.851765E+0,   5.333841E-5,   100,0,1,0
        192,2026-08-27,09:25:30.827,         26,          4,   9.051000E+1,   9.094500E+2,   2.003000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.002217E+3,   3.085163E-3,   1.184082E-2,   1.557736E+3,   2.026668E-2,   8.642578E-2,   2.329426E+1,   5.448111E-4,   1.497178E+3,   6.496530E-4,   6.851932E+0,   5.301604E-5,   100,0,1,0
